Episode,Rollout,Batch,A1,R1O1,R1O2,A2,R2O1,R2O2
49,126,53,1,3,1,0,3,1
49,126,54,1,1,3,2,1,3
49,126,55,0,3,1,1,3,1
49,126,56,1,1,3,2,1,3
49,126,57,1,1,3,2,1,3
49,126,58,1,1,3,2,1,3
49,126,59,1,1,3,2,1,3
49,126,60,1,2,2,1,2,2
49,126,61,1,1,3,2,1,3
49,126,62,0,2,2,2,2,2
49,126,63,1,1,3,2,1,3
49,127,0,1,1,3,2,1,3
49,127,1,2,1,3,1,1,3
49,127,2,1,1,3,2,1,3
49,127,3,1,1,3,2,1,3
49,127,4,1,1,3,2,1,3
49,127,5,1,3,1,0,3,1
49,127,6,2,0,4,2,0,4
49,127,7,1,2,2,1,2,2
49,127,8,1,1,3,2,1,3
49,127,9,2,0,4,2,0,4
49,127,10,1,1,3,2,1,3
49,127,11,1,1,3,2,1,3
49,127,12,1,2,2,1,2,2
49,127,13,1,2,2,1,2,2
49,127,14,1,1,3,2,1,3
49,127,15,1,2,2,1,2,2
49,127,16,2,1,3,1,1,3
49,127,17,1,1,3,2,1,3
49,127,18,0,3,1,1,3,1
49,127,19,1,1,3,2,1,3
49,127,20,2,0,4,2,0,4
49,127,21,1,2,2,1,2,2
49,127,22,1,1,3,2,1,3
49,127,23,2,0,4,2,0,4
49,127,24,2,0,4,2,0,4
49,127,25,0,2,2,2,2,2
49,127,26,2,0,4,2,0,4
49,127,27,1,1,3,2,1,3
49,127,28,1,1,3,2,1,3
49,127,29,2,1,3,1,1,3
49,127,30,0,4,0,0,4,0
49,127,31,1,1,3,2,1,3
49,127,32,1,1,3,2,1,3
49,127,33,1,2,2,1,2,2
49,127,34,1,2,2,1,2,2
49,127,35,1,2,2,1,2,2
49,127,36,1,1,3,2,1,3
49,127,37,2,0,4,2,0,4
49,127,38,2,0,4,2,0,4
49,127,39,1,1,3,2,1,3
49,127,40,2,1,3,1,1,3
49,127,41,1,2,2,1,2,2
49,127,42,2,0,4,2,0,4
49,127,43,1,1,3,2,1,3
49,127,44,1,1,3,2,1,3
49,127,45,2,1,3,1,1,3
49,127,46,1,1,3,2,1,3
49,127,47,1,1,3,2,1,3
49,127,48,2,1,3,1,1,3
49,127,49,0,2,2,2,2,2
49,127,50,2,1,3,1,1,3
49,127,51,1,2,2,1,2,2
49,127,52,1,2,2,1,2,2
49,127,53,1,1,3,2,1,3
49,127,54,2,2,2,0,2,2
49,127,55,1,3,1,0,3,1
49,127,56,1,2,2,1,2,2
49,127,57,1,1,3,2,1,3
49,127,58,1,1,3,2,1,3
49,127,59,1,1,3,2,1,3
49,127,60,1,2,2,1,2,2
49,127,61,1,2,2,1,2,2
49,127,62,2,0,4,2,0,4
49,127,63,1,2,2,1,2,2
49,128,0,0,2,2,2,2,2
49,128,1,1,2,2,1,2,2
49,128,2,2,0,4,2,0,4
49,128,3,1,1,3,2,1,3
49,128,4,2,1,3,1,1,3
49,128,5,1,3,1,0,3,1
49,128,6,1,1,3,2,1,3
49,128,7,1,1,3,2,1,3
49,128,8,1,1,3,2,1,3
49,128,9,2,1,3,1,1,3
49,128,10,2,0,4,2,0,4
49,128,11,1,2,2,1,2,2
49,128,12,0,3,1,1,3,1
49,128,13,2,1,3,1,1,3
49,128,14,1,3,1,0,3,1
49,128,15,1,2,2,1,2,2
49,128,16,2,1,3,1,1,3
49,128,17,1,1,3,2,1,3
49,128,18,2,1,3,1,1,3
49,128,19,1,2,2,1,2,2
49,128,20,1,1,3,2,1,3
49,128,21,1,3,1,0,3,1
49,128,22,1,1,3,2,1,3
49,128,23,2,1,3,1,1,3
49,128,24,2,0,4,2,0,4
49,128,25,2,0,4,2,0,4
49,128,26,1,2,2,1,2,2
49,128,27,2,0,4,2,0,4
49,128,28,1,2,2,1,2,2
49,128,29,2,0,4,2,0,4
49,128,30,1,1,3,2,1,3
49,128,31,2,2,2,0,2,2
49,128,32,1,1,3,2,1,3
49,128,33,1,1,3,2,1,3
49,128,34,1,1,3,2,1,3
49,128,35,0,3,1,1,3,1
49,128,36,1,1,3,2,1,3
49,128,37,1,2,2,1,2,2
49,128,38,1,2,2,1,2,2
49,128,39,1,2,2,1,2,2
49,128,40,1,2,2,1,2,2
49,128,41,1,1,3,2,1,3
49,128,42,2,1,3,1,1,3
49,128,43,1,1,3,2,1,3
49,128,44,1,2,2,1,2,2
49,128,45,1,2,2,1,2,2
49,128,46,1,1,3,2,1,3
49,128,47,1,2,2,1,2,2
49,128,48,2,1,3,1,1,3
49,128,49,1,1,3,2,1,3
49,128,50,1,2,2,1,2,2
49,128,51,1,1,3,2,1,3
49,128,52,2,0,4,2,0,4
49,128,53,1,3,1,0,3,1
49,128,54,1,1,3,2,1,3
49,128,55,2,1,3,1,1,3
49,128,56,1,2,2,1,2,2
49,128,57,1,1,3,2,1,3
49,128,58,2,1,3,1,1,3
49,128,59,2,0,4,2,0,4
49,128,60,0,3,1,1,3,1
49,128,61,1,1,3,2,1,3
49,128,62,1,1,3,2,1,3
49,128,63,2,0,4,2,0,4
49,129,0,1,1,3,2,1,3
49,129,1,1,3,1,0,3,1
49,129,2,2,0,4,2,0,4
49,129,3,1,3,1,0,3,1
49,129,4,1,2,2,1,2,2
49,129,5,1,2,2,1,2,2
49,129,6,1,1,3,2,1,3
49,129,7,0,3,1,1,3,1
49,129,8,2,0,4,2,0,4
49,129,9,0,2,2,2,2,2
49,129,10,1,2,2,1,2,2
49,129,11,2,0,4,2,0,4
49,129,12,0,4,0,0,4,0
49,129,13,1,1,3,2,1,3
49,129,14,1,2,2,1,2,2
49,129,15,0,2,2,2,2,2
49,129,16,1,1,3,2,1,3
49,129,17,1,2,2,1,2,2
49,129,18,1,1,3,2,1,3
49,129,19,1,1,3,2,1,3
49,129,20,2,0,4,2,0,4
49,129,21,1,2,2,1,2,2
49,129,22,1,2,2,1,2,2
49,129,23,0,2,2,2,2,2
49,129,24,1,2,2,1,2,2
49,129,25,1,1,3,2,1,3
49,129,26,1,1,3,2,1,3
49,129,27,2,0,4,2,0,4
49,129,28,1,1,3,2,1,3
49,129,29,2,0,4,2,0,4
49,129,30,1,2,2,1,2,2
49,129,31,2,0,4,2,0,4
49,129,32,2,0,4,2,0,4
49,129,33,1,1,3,2,1,3
49,129,34,2,0,4,2,0,4
49,129,35,2,0,4,2,0,4
49,129,36,1,1,3,2,1,3
49,129,37,2,0,4,2,0,4
49,129,38,2,1,3,1,1,3
49,129,39,2,0,4,2,0,4
49,129,40,2,0,4,2,0,4
49,129,41,2,1,3,1,1,3
49,129,42,1,1,3,2,1,3
49,129,43,1,1,3,2,1,3
49,129,44,1,1,3,2,1,3
49,129,45,1,1,3,2,1,3
49,129,46,0,3,1,1,3,1
49,129,47,2,0,4,2,0,4
49,129,48,1,1,3,2,1,3
49,129,49,1,2,2,1,2,2
49,129,50,1,1,3,2,1,3
49,129,51,2,1,3,1,1,3
49,129,52,2,1,3,1,1,3
49,129,53,1,2,2,1,2,2
49,129,54,1,2,2,1,2,2
49,129,55,2,1,3,1,1,3
49,129,56,1,3,1,0,3,1
49,129,57,0,2,2,2,2,2
49,129,58,1,2,2,1,2,2
49,129,59,2,0,4,2,0,4
49,129,60,1,3,1,0,3,1
49,129,61,1,2,2,1,2,2
49,129,62,1,3,1,0,3,1
49,129,63,2,0,4,2,0,4
49,130,0,0,3,1,1,3,1
49,130,1,2,0,4,2,0,4
49,130,2,1,1,3,2,1,3
49,130,3,2,1,3,1,1,3
49,130,4,2,0,4,2,0,4
49,130,5,1,2,2,1,2,2
49,130,6,1,2,2,1,2,2
49,130,7,2,0,4,2,0,4
49,130,8,0,3,1,1,3,1
49,130,9,1,2,2,1,2,2
49,130,10,1,1,3,2,1,3
49,130,11,1,1,3,2,1,3
49,130,12,2,1,3,1,1,3
49,130,13,0,3,1,1,3,1
49,130,14,2,0,4,2,0,4
49,130,15,1,3,1,0,3,1
49,130,16,1,3,1,0,3,1
49,130,17,1,3,1,0,3,1
49,130,18,1,2,2,1,2,2
49,130,19,0,2,2,2,2,2
49,130,20,1,3,1,0,3,1
49,130,21,2,1,3,1,1,3
49,130,22,2,2,2,0,2,2
49,130,23,1,2,2,1,2,2
49,130,24,2,0,4,2,0,4
49,130,25,1,2,2,1,2,2
49,130,26,2,0,4,2,0,4
49,130,27,1,1,3,2,1,3
49,130,28,1,1,3,2,1,3
49,130,29,2,0,4,2,0,4
49,130,30,1,1,3,2,1,3
49,130,31,1,1,3,2,1,3
49,130,32,0,3,1,1,3,1
49,130,33,2,1,3,1,1,3
49,130,34,1,1,3,2,1,3
49,130,35,2,1,3,1,1,3
49,130,36,1,2,2,1,2,2
49,130,37,2,1,3,1,1,3
49,130,38,2,2,2,0,2,2
49,130,39,2,0,4,2,0,4
49,130,40,1,2,2,1,2,2
49,130,41,2,2,2,0,2,2
49,130,42,2,0,4,2,0,4
49,130,43,1,1,3,2,1,3
49,130,44,2,0,4,2,0,4
49,130,45,2,0,4,2,0,4
49,130,46,1,2,2,1,2,2
49,130,47,0,3,1,1,3,1
49,130,48,1,1,3,2,1,3
49,130,49,2,1,3,1,1,3
49,130,50,2,2,2,0,2,2
49,130,51,1,1,3,2,1,3
49,130,52,1,1,3,2,1,3
49,130,53,1,2,2,1,2,2
49,130,54,1,2,2,1,2,2
49,130,55,0,3,1,1,3,1
49,130,56,1,1,3,2,1,3
49,130,57,1,1,3,2,1,3
49,130,58,1,3,1,0,3,1
49,130,59,1,1,3,2,1,3
49,130,60,2,1,3,1,1,3
49,130,61,1,1,3,2,1,3
49,130,62,0,3,1,1,3,1
49,130,63,1,2,2,1,2,2
49,131,0,2,0,4,2,0,4
49,131,1,2,1,3,1,1,3
49,131,2,1,2,2,1,2,2
49,131,3,2,1,3,1,1,3
49,131,4,1,1,3,2,1,3
49,131,5,2,0,4,2,0,4
49,131,6,2,0,4,2,0,4
49,131,7,1,1,3,2,1,3
49,131,8,1,2,2,1,2,2
49,131,9,2,0,4,2,0,4
49,131,10,1,1,3,2,1,3
49,131,11,1,1,3,2,1,3
49,131,12,1,2,2,1,2,2
49,131,13,2,0,4,2,0,4
49,131,14,1,1,3,2,1,3
49,131,15,1,1,3,2,1,3
49,131,16,2,1,3,1,1,3
49,131,17,1,1,3,2,1,3
49,131,18,2,0,4,2,0,4
49,131,19,2,0,4,2,0,4
49,131,20,0,4,0,0,4,0
49,131,21,2,2,2,0,2,2
49,131,22,2,1,3,1,1,3
49,131,23,1,1,3,2,1,3
49,131,24,1,2,2,1,2,2
49,131,25,1,2,2,1,2,2
49,131,26,1,1,3,2,1,3
49,131,27,2,0,4,2,0,4
49,131,28,1,1,3,2,1,3
49,131,29,2,0,4,2,0,4
49,131,30,1,2,2,1,2,2
49,131,31,1,1,3,2,1,3
49,131,32,2,0,4,2,0,4
49,131,33,1,1,3,2,1,3
49,131,34,1,1,3,2,1,3
49,131,35,2,0,4,2,0,4
49,131,36,1,1,3,2,1,3
49,131,37,1,3,1,0,3,1
49,131,38,2,0,4,2,0,4
49,131,39,1,2,2,1,2,2
49,131,40,2,1,3,1,1,3
49,131,41,2,0,4,2,0,4
49,131,42,1,1,3,2,1,3
49,131,43,1,1,3,2,1,3
49,131,44,2,0,4,2,0,4
49,131,45,1,2,2,1,2,2
49,131,46,1,2,2,1,2,2
49,131,47,1,3,1,0,3,1
49,131,48,2,0,4,2,0,4
49,131,49,2,0,4,2,0,4
49,131,50,1,1,3,2,1,3
49,131,51,2,1,3,1,1,3
49,131,52,1,3,1,0,3,1
49,131,53,2,0,4,2,0,4
49,131,54,2,2,2,0,2,2
49,131,55,2,0,4,2,0,4
49,131,56,1,2,2,1,2,2
49,131,57,2,1,3,1,1,3
49,131,58,0,2,2,2,2,2
49,131,59,1,1,3,2,1,3
49,131,60,1,1,3,2,1,3
49,131,61,1,1,3,2,1,3
49,131,62,2,1,3,1,1,3
49,131,63,1,2,2,1,2,2
49,132,0,1,1,3,2,1,3
49,132,1,1,1,3,2,1,3
49,132,2,1,1,3,2,1,3
49,132,3,1,2,2,1,2,2
49,132,4,1,1,3,2,1,3
49,132,5,1,1,3,2,1,3
49,132,6,1,2,2,1,2,2
49,132,7,1,2,2,1,2,2
49,132,8,2,2,2,0,2,2
49,132,9,2,1,3,1,1,3
49,132,10,1,3,1,0,3,1
49,132,11,1,2,2,1,2,2
49,132,12,1,1,3,2,1,3
49,132,13,1,1,3,2,1,3
49,132,14,2,1,3,1,1,3
49,132,15,1,1,3,2,1,3
49,132,16,1,1,3,2,1,3
49,132,17,1,1,3,2,1,3
49,132,18,1,2,2,1,2,2
49,132,19,2,1,3,1,1,3
49,132,20,0,2,2,2,2,2
49,132,21,0,4,0,0,4,0
49,132,22,1,1,3,2,1,3
49,132,23,1,1,3,2,1,3
49,132,24,1,1,3,2,1,3
49,132,25,2,0,4,2,0,4
49,132,26,0,3,1,1,3,1
49,132,27,2,1,3,1,1,3
49,132,28,1,3,1,0,3,1
49,132,29,1,2,2,1,2,2
49,132,30,1,1,3,2,1,3
49,132,31,1,2,2,1,2,2
49,132,32,1,1,3,2,1,3
49,132,33,1,2,2,1,2,2
49,132,34,1,1,3,2,1,3
49,132,35,1,2,2,1,2,2
49,132,36,2,0,4,2,0,4
49,132,37,1,1,3,2,1,3
49,132,38,2,0,4,2,0,4
49,132,39,2,1,3,1,1,3
49,132,40,1,1,3,2,1,3
49,132,41,1,2,2,1,2,2
49,132,42,1,1,3,2,1,3
49,132,43,2,1,3,1,1,3
49,132,44,2,2,2,0,2,2
49,132,45,1,2,2,1,2,2
49,132,46,2,1,3,1,1,3
49,132,47,2,2,2,0,2,2
49,132,48,0,3,1,1,3,1
49,132,49,1,2,2,1,2,2
49,132,50,2,1,3,1,1,3
49,132,51,2,1,3,1,1,3
49,132,52,2,1,3,1,1,3
49,132,53,2,1,3,1,1,3
49,132,54,1,1,3,2,1,3
49,132,55,1,2,2,1,2,2
49,132,56,1,2,2,1,2,2
49,132,57,1,1,3,2,1,3
49,132,58,1,3,1,0,3,1
49,132,59,2,0,4,2,0,4
49,132,60,1,1,3,2,1,3
49,132,61,1,1,3,2,1,3
49,132,62,2,0,4,2,0,4
49,132,63,1,2,2,1,2,2
49,133,0,1,2,2,1,2,2
49,133,1,1,1,3,2,1,3
49,133,2,0,2,2,2,2,2
49,133,3,1,1,3,2,1,3
49,133,4,1,2,2,1,2,2
49,133,5,1,2,2,1,2,2
49,133,6,2,1,3,1,1,3
49,133,7,1,3,1,0,3,1
49,133,8,2,2,2,0,2,2
49,133,9,1,2,2,1,2,2
49,133,10,1,2,2,1,2,2
49,133,11,1,1,3,2,1,3
49,133,12,0,2,2,2,2,2
49,133,13,1,2,2,1,2,2
49,133,14,1,2,2,1,2,2
49,133,15,2,0,4,2,0,4
49,133,16,2,1,3,1,1,3
49,133,17,1,2,2,1,2,2
49,133,18,0,2,2,2,2,2
49,133,19,2,0,4,2,0,4
49,133,20,2,0,4,2,0,4
49,133,21,1,1,3,2,1,3
49,133,22,1,2,2,1,2,2
49,133,23,1,3,1,0,3,1
49,133,24,2,2,2,0,2,2
49,133,25,1,1,3,2,1,3
49,133,26,1,1,3,2,1,3
49,133,27,2,0,4,2,0,4
49,133,28,2,0,4,2,0,4
49,133,29,1,1,3,2,1,3
49,133,30,1,2,2,1,2,2
49,133,31,2,2,2,0,2,2
49,133,32,2,1,3,1,1,3
49,133,33,2,0,4,2,0,4
49,133,34,2,0,4,2,0,4
49,133,35,2,0,4,2,0,4
49,133,36,1,1,3,2,1,3
49,133,37,1,1,3,2,1,3
49,133,38,1,1,3,2,1,3
49,133,39,1,1,3,2,1,3
49,133,40,2,0,4,2,0,4
49,133,41,1,2,2,1,2,2
49,133,42,1,2,2,1,2,2
49,133,43,1,2,2,1,2,2
49,133,44,1,2,2,1,2,2
49,133,45,2,1,3,1,1,3
49,133,46,0,3,1,1,3,1
49,133,47,0,2,2,2,2,2
49,133,48,0,2,2,2,2,2
49,133,49,2,1,3,1,1,3
49,133,50,1,1,3,2,1,3
49,133,51,0,3,1,1,3,1
49,133,52,1,1,3,2,1,3
49,133,53,1,1,3,2,1,3
49,133,54,0,2,2,2,2,2
49,133,55,1,3,1,0,3,1
49,133,56,2,0,4,2,0,4
49,133,57,1,1,3,2,1,3
49,133,58,0,2,2,2,2,2
49,133,59,2,0,4,2,0,4
49,133,60,0,2,2,2,2,2
49,133,61,2,1,3,1,1,3
49,133,62,2,2,2,0,2,2
49,133,63,2,0,4,2,0,4
49,134,0,2,1,3,1,1,3
49,134,1,1,2,2,1,2,2
49,134,2,1,2,2,1,2,2
49,134,3,1,1,3,2,1,3
49,134,4,2,1,3,1,1,3
49,134,5,1,1,3,2,1,3
49,134,6,0,2,2,2,2,2
49,134,7,2,1,3,1,1,3
49,134,8,1,1,3,2,1,3
49,134,9,2,0,4,2,0,4
49,134,10,2,0,4,2,0,4
49,134,11,2,1,3,1,1,3
49,134,12,1,2,2,1,2,2
49,134,13,1,1,3,2,1,3
49,134,14,1,1,3,2,1,3
49,134,15,2,1,3,1,1,3
49,134,16,2,0,4,2,0,4
49,134,17,2,1,3,1,1,3
49,134,18,1,1,3,2,1,3
49,134,19,1,1,3,2,1,3
49,134,20,1,1,3,2,1,3
49,134,21,1,1,3,2,1,3
49,134,22,2,1,3,1,1,3
49,134,23,2,0,4,2,0,4
49,134,24,1,2,2,1,2,2
49,134,25,1,1,3,2,1,3
49,134,26,2,0,4,2,0,4
49,134,27,2,0,4,2,0,4
49,134,28,2,1,3,1,1,3
49,134,29,1,1,3,2,1,3
49,134,30,1,1,3,2,1,3
49,134,31,1,1,3,2,1,3
49,134,32,1,2,2,1,2,2
49,134,33,0,2,2,2,2,2
49,134,34,0,2,2,2,2,2
49,134,35,2,2,2,0,2,2
49,134,36,1,2,2,1,2,2
49,134,37,1,1,3,2,1,3
49,134,38,1,1,3,2,1,3
49,134,39,1,2,2,1,2,2
49,134,40,1,2,2,1,2,2
49,134,41,0,2,2,2,2,2
49,134,42,2,0,4,2,0,4
49,134,43,2,1,3,1,1,3
49,134,44,1,2,2,1,2,2
49,134,45,1,1,3,2,1,3
49,134,46,2,0,4,2,0,4
49,134,47,1,2,2,1,2,2
49,134,48,2,1,3,1,1,3
49,134,49,1,3,1,0,3,1
49,134,50,1,2,2,1,2,2
49,134,51,1,1,3,2,1,3
49,134,52,1,1,3,2,1,3
49,134,53,2,0,4,2,0,4
49,134,54,1,1,3,2,1,3
49,134,55,2,1,3,1,1,3
49,134,56,1,1,3,2,1,3
49,134,57,1,1,3,2,1,3
49,134,58,2,0,4,2,0,4
49,134,59,1,1,3,2,1,3
49,134,60,1,1,3,2,1,3
49,134,61,2,1,3,1,1,3
49,134,62,1,1,3,2,1,3
49,134,63,1,1,3,2,1,3
49,135,0,1,1,3,2,1,3
49,135,1,1,2,2,1,2,2
49,135,2,2,2,2,0,2,2
49,135,3,1,1,3,2,1,3
49,135,4,1,1,3,2,1,3
49,135,5,2,1,3,1,1,3
49,135,6,2,0,4,2,0,4
49,135,7,2,1,3,1,1,3
49,135,8,1,1,3,2,1,3
49,135,9,2,1,3,1,1,3
49,135,10,1,1,3,2,1,3
49,135,11,1,1,3,2,1,3
49,135,12,1,1,3,2,1,3
49,135,13,0,3,1,1,3,1
49,135,14,2,0,4,2,0,4
49,135,15,2,1,3,1,1,3
49,135,16,1,1,3,2,1,3
49,135,17,0,2,2,2,2,2
49,135,18,1,1,3,2,1,3
49,135,19,1,2,2,1,2,2
49,135,20,1,3,1,0,3,1
49,135,21,2,1,3,1,1,3
49,135,22,2,2,2,0,2,2
49,135,23,2,1,3,1,1,3
49,135,24,2,1,3,1,1,3
49,135,25,2,0,4,2,0,4
49,135,26,1,1,3,2,1,3
49,135,27,1,2,2,1,2,2
49,135,28,1,1,3,2,1,3
49,135,29,2,2,2,0,2,2
49,135,30,1,2,2,1,2,2
49,135,31,2,0,4,2,0,4
49,135,32,1,1,3,2,1,3
49,135,33,2,0,4,2,0,4
49,135,34,0,2,2,2,2,2
49,135,35,0,2,2,2,2,2
49,135,36,2,0,4,2,0,4
49,135,37,1,2,2,1,2,2
49,135,38,1,2,2,1,2,2
49,135,39,1,1,3,2,1,3
49,135,40,1,3,1,0,3,1
49,135,41,1,2,2,1,2,2
49,135,42,1,1,3,2,1,3
49,135,43,2,0,4,2,0,4
49,135,44,0,3,1,1,3,1
49,135,45,1,2,2,1,2,2
49,135,46,2,1,3,1,1,3
49,135,47,0,2,2,2,2,2
49,135,48,1,2,2,1,2,2
49,135,49,2,1,3,1,1,3
49,135,50,2,1,3,1,1,3
49,135,51,1,1,3,2,1,3
49,135,52,0,2,2,2,2,2
49,135,53,0,2,2,2,2,2
49,135,54,1,1,3,2,1,3
49,135,55,1,3,1,0,3,1
49,135,56,1,2,2,1,2,2
49,135,57,0,2,2,2,2,2
49,135,58,2,1,3,1,1,3
49,135,59,1,2,2,1,2,2
49,135,60,2,0,4,2,0,4
49,135,61,1,2,2,1,2,2
49,135,62,2,2,2,0,2,2
49,135,63,2,1,3,1,1,3
49,136,0,1,2,2,1,2,2
49,136,1,2,0,4,2,0,4
49,136,2,1,1,3,2,1,3
49,136,3,1,2,2,1,2,2
49,136,4,2,0,4,2,0,4
49,136,5,1,1,3,2,1,3
49,136,6,1,1,3,2,1,3
49,136,7,1,2,2,1,2,2
49,136,8,1,2,2,1,2,2
49,136,9,2,0,4,2,0,4
49,136,10,1,1,3,2,1,3
49,136,11,1,3,1,0,3,1
49,136,12,1,1,3,2,1,3
49,136,13,1,1,3,2,1,3
49,136,14,1,1,3,2,1,3
49,136,15,0,4,0,0,4,0
49,136,16,0,4,0,0,4,0
49,136,17,1,2,2,1,2,2
49,136,18,1,3,1,0,3,1
49,136,19,1,1,3,2,1,3
49,136,20,1,2,2,1,2,2
49,136,21,2,0,4,2,0,4
49,136,22,2,0,4,2,0,4
49,136,23,0,3,1,1,3,1
49,136,24,1,1,3,2,1,3
49,136,25,2,0,4,2,0,4
49,136,26,2,1,3,1,1,3
49,136,27,2,1,3,1,1,3
49,136,28,1,1,3,2,1,3
49,136,29,1,2,2,1,2,2
49,136,30,1,1,3,2,1,3
49,136,31,1,2,2,1,2,2
49,136,32,1,1,3,2,1,3
49,136,33,1,1,3,2,1,3
49,136,34,1,1,3,2,1,3
49,136,35,2,0,4,2,0,4
49,136,36,1,1,3,2,1,3
49,136,37,1,1,3,2,1,3
49,136,38,2,0,4,2,0,4
49,136,39,1,1,3,2,1,3
49,136,40,2,0,4,2,0,4
49,136,41,1,3,1,0,3,1
49,136,42,2,1,3,1,1,3
49,136,43,1,1,3,2,1,3
49,136,44,2,1,3,1,1,3
49,136,45,0,3,1,1,3,1
49,136,46,0,2,2,2,2,2
49,136,47,1,1,3,2,1,3
49,136,48,2,0,4,2,0,4
49,136,49,2,0,4,2,0,4
49,136,50,1,2,2,1,2,2
49,136,51,1,1,3,2,1,3
49,136,52,2,1,3,1,1,3
49,136,53,1,1,3,2,1,3
49,136,54,0,2,2,2,2,2
49,136,55,1,1,3,2,1,3
49,136,56,2,0,4,2,0,4
49,136,57,1,1,3,2,1,3
49,136,58,1,2,2,1,2,2
49,136,59,1,1,3,2,1,3
49,136,60,1,2,2,1,2,2
49,136,61,1,1,3,2,1,3
49,136,62,0,2,2,2,2,2
49,136,63,0,2,2,2,2,2
49,137,0,1,1,3,2,1,3
49,137,1,2,0,4,2,0,4
49,137,2,2,0,4,2,0,4
49,137,3,2,0,4,2,0,4
49,137,4,1,2,2,1,2,2
49,137,5,2,0,4,2,0,4
49,137,6,2,1,3,1,1,3
49,137,7,1,3,1,0,3,1
49,137,8,2,0,4,2,0,4
49,137,9,1,2,2,1,2,2
49,137,10,2,1,3,1,1,3
49,137,11,0,3,1,1,3,1
49,137,12,1,1,3,2,1,3
49,137,13,2,0,4,2,0,4
49,137,14,2,1,3,1,1,3
49,137,15,2,1,3,1,1,3
49,137,16,2,1,3,1,1,3
49,137,17,2,0,4,2,0,4
49,137,18,2,0,4,2,0,4
49,137,19,2,1,3,1,1,3
49,137,20,2,1,3,1,1,3
49,137,21,2,1,3,1,1,3
49,137,22,1,1,3,2,1,3
49,137,23,1,1,3,2,1,3
49,137,24,1,2,2,1,2,2
49,137,25,0,2,2,2,2,2
49,137,26,1,2,2,1,2,2
49,137,27,1,1,3,2,1,3
49,137,28,2,0,4,2,0,4
49,137,29,1,1,3,2,1,3
49,137,30,1,1,3,2,1,3
49,137,31,2,1,3,1,1,3
49,137,32,2,2,2,0,2,2
49,137,33,1,1,3,2,1,3
49,137,34,1,1,3,2,1,3
49,137,35,1,1,3,2,1,3
49,137,36,2,0,4,2,0,4
49,137,37,2,0,4,2,0,4
49,137,38,1,2,2,1,2,2
49,137,39,1,2,2,1,2,2
49,137,40,2,0,4,2,0,4
49,137,41,1,3,1,0,3,1
49,137,42,1,1,3,2,1,3
49,137,43,1,1,3,2,1,3
49,137,44,1,1,3,2,1,3
49,137,45,2,0,4,2,0,4
49,137,46,2,0,4,2,0,4
49,137,47,2,0,4,2,0,4
49,137,48,1,2,2,1,2,2
49,137,49,1,3,1,0,3,1
49,137,50,1,3,1,0,3,1
49,137,51,1,1,3,2,1,3
49,137,52,0,4,0,0,4,0
49,137,53,1,3,1,0,3,1
49,137,54,1,1,3,2,1,3
49,137,55,2,1,3,1,1,3
49,137,56,2,1,3,1,1,3
49,137,57,1,1,3,2,1,3
49,137,58,2,2,2,0,2,2
49,137,59,2,0,4,2,0,4
49,137,60,2,1,3,1,1,3
49,137,61,1,1,3,2,1,3
49,137,62,2,1,3,1,1,3
49,137,63,1,2,2,1,2,2
49,138,0,2,0,4,2,0,4
49,138,1,1,1,3,2,1,3
49,138,2,1,2,2,1,2,2
49,138,3,1,1,3,2,1,3
49,138,4,1,2,2,1,2,2
49,138,5,1,3,1,0,3,1
49,138,6,1,3,1,0,3,1
49,138,7,2,0,4,2,0,4
49,138,8,2,1,3,1,1,3
49,138,9,1,1,3,2,1,3
49,138,10,1,2,2,1,2,2
49,138,11,2,2,2,0,2,2
49,138,12,2,1,3,1,1,3
49,138,13,1,1,3,2,1,3
49,138,14,2,0,4,2,0,4
49,138,15,1,1,3,2,1,3
49,138,16,1,2,2,1,2,2
49,138,17,1,3,1,0,3,1
49,138,18,2,1,3,1,1,3
49,138,19,1,1,3,2,1,3
49,138,20,1,1,3,2,1,3
49,138,21,2,0,4,2,0,4
49,138,22,1,1,3,2,1,3
49,138,23,1,1,3,2,1,3
49,138,24,1,2,2,1,2,2
49,138,25,2,1,3,1,1,3
49,138,26,0,2,2,2,2,2
49,138,27,1,1,3,2,1,3
49,138,28,1,1,3,2,1,3
49,138,29,2,0,4,2,0,4
49,138,30,1,2,2,1,2,2
49,138,31,2,0,4,2,0,4
49,138,32,2,0,4,2,0,4
49,138,33,1,2,2,1,2,2
49,138,34,1,1,3,2,1,3
49,138,35,1,2,2,1,2,2
49,138,36,2,2,2,0,2,2
49,138,37,1,3,1,0,3,1
49,138,38,1,1,3,2,1,3
49,138,39,1,1,3,2,1,3
49,138,40,1,1,3,2,1,3
49,138,41,2,0,4,2,0,4
49,138,42,2,1,3,1,1,3
49,138,43,1,1,3,2,1,3
49,138,44,2,0,4,2,0,4
49,138,45,1,2,2,1,2,2
49,138,46,2,1,3,1,1,3
49,138,47,0,2,2,2,2,2
49,138,48,2,0,4,2,0,4
49,138,49,2,0,4,2,0,4
49,138,50,2,1,3,1,1,3
49,138,51,1,1,3,2,1,3
49,138,52,1,2,2,1,2,2
49,138,53,2,0,4,2,0,4
49,138,54,1,1,3,2,1,3
49,138,55,1,1,3,2,1,3
49,138,56,2,2,2,0,2,2
49,138,57,1,2,2,1,2,2
49,138,58,1,2,2,1,2,2
49,138,59,0,2,2,2,2,2
